,entity,tag,Sentence #,POS
6389,verifier,Variable,0,NN
6390,upon,0,0,IN
6391,successful,Value,0,JJ
6392,completion,0,0,NN
6393,of,0,0,IN
6394,the,0,0,DT
6395,COMMIT,0,0,NN
6396,NULL,Variable,0,NN
6397,The,0,0,DT
6398,write,0,0,NN
6399,verifier,Variable,0,NN
6400,is,0,0,VBZ
6401,used,0,0,VBN
6402,by,0,0,IN
6403,the,0,0,DT
6404,client,0,0,NN
6405,to,0,0,TO
6406,determine,0,0,NN
6407,if,0,0,IN
6408,the,0,0,DT
6409,server,0,0,NN
6410,has,0,0,VBZ
6411,restarted,0,0,VBN
6412,or,0,0,CC
6413,rebooted,0,0,VBN
6414,between,0,0,IN
6415,the,0,0,DT
6416,initial,0,0,JJ
6417,WRITEs,0,0,NN
6418,and,0,0,CC
6419,the,0,0,DT
6420,COMMIT,0,0,NN
6421,NULL.,0,0,NNP
6422,The,0,0,DT
6423,client,0,0,NN
6424,does,0,0,VBZ
6425,this,0,0,DT
6426,by,0,0,IN
6427,comparing,0,0,VBG
6428,the,0,0,DT
6429,write,0,0,NN
6430,verifier,Variable,0,NN
6431,returned,0,0,VBN
6432,from,0,0,IN
6433,the,0,0,DT
6434,initial,0,0,JJ
6435,writes,0,0,NNS
6436,and,0,0,CC
6437,the,0,0,DT
6438,verifier,Variable,0,NN
6439,returned,0,0,VBN
6440,by,0,0,IN
6441,the,0,0,DT
6442,COMMIT,0,0,NN
6443,operation,0,0,NN
6444,NULL.,0,0,NNP
6445,The,0,0,DT
6446,server,0,0,NN
6447,must,0,0,MD
6448,vary,0,0,NN
6449,the,0,0,DT
6450,value,0,0,NN
6451,of,0,0,IN
6452,the,0,0,DT
6453,write,0,0,NN
6454,verifier,Variable,0,NN
6455,at,0,0,IN
6456,each,0,0,DT
6457,server,0,0,NN
6458,event,0,0,NN
6459,or,0,0,CC
6460,instantiation,0,0,NN
6461,that,0,0,IN
6462,may,0,0,MD
6463,lead,0,0,NN
6464,to,0,0,TO
6465,a,0,0,DT
6466,loss,0,0,NN
6467,of,0,0,IN
6468,uncommitted,0,0,JJ
6469,data,0,0,NNS
6470,NULL.,0,0,NNP
6471,Most,0,0,JJS
6472,commonly,0,0,RB
6473,this,0,0,DT
6474,occurs,0,0,NNS
6475,when,0,0,WRB
6476,the,0,0,DT
6477,server,0,0,NN
6478,is,0,0,VBZ
6479,rebooted;,0,0,VBN
6480,however,0,0,RB
6481,other,0,0,JJ
6482,events,0,0,NNS
6483,at,0,0,IN
6484,the,0,0,DT
6485,server,0,0,NN
6486,may,0,0,MD
6487,result,0,0,NN
6488,in,0,0,IN
6489,uncommitted,0,0,JJ
6490,data,0,0,NNS
6491,loss,0,0,NN
6492,as,0,0,IN
6493,well,0,0,RB
6494,NULL.,0,0,NNP
6495,On,0,0,IN
6496,success,Value,0,NN
6497,the,0,0,DT
6498,current,Variable,0,JJ
6499,filehandle,Variable,0,NN
6500,retains,0,0,NNS
6501,its,Variable,0,PRP$
6502,value,Variable,0,NN
6503,NULL,Variable,0,NN
6504,16.3.5.,0,0,CD
6505,The,0,0,DT
6506,COMMIT,0,0,NN
6507,operation,0,0,NN
6508,is,0,0,VBZ
6509,similar,0,0,JJ
6510,in,0,0,IN
6511,operation,0,0,NN
6512,and,0,0,CC
6513,semantics,0,0,NNS
6514,to,0,0,TO
6515,the,0,0,DT
6516,POSIX,0,0,NN
6517,fsync,0,0,NN
6518,[fsync],0,0,JJ
6519,system,0,0,NN
6520,call,0,0,NN
6521,that,0,0,IN
6522,synchronizes,0,0,NNS
6523,a,0,0,DT
6524,file's,0,0,NN
6525,state,0,0,NN
6526,with,0,0,IN
6527,the,0,0,DT
6528,disk,0,0,NN
6529,file,0,0,NN
6530,data,0,0,NNS
6531,and,0,0,CC
6532,metadata,0,0,NNS
6533,are,0,0,VBP
6534,flushed,0,0,VBN
6535,to,0,0,TO
6536,disk,0,0,NN
6537,or,0,0,CC
6538,stable,0,0,JJ
6539,storage,0,0,NN
6540,NULL.,0,0,NNP
6541,COMMIT,0,0,NN
6542,performs,0,0,NNS
6543,the,0,0,DT
6544,same,0,0,JJ
6545,operation,0,0,NN
6546,for,0,0,IN
6547,a,0,0,DT
6548,client,0,0,NN
6549,flushing,0,0,VBG
6550,any,0,0,DT
6551,unsynchronized,0,0,JJ
6552,data,0,0,NNS
6553,and,0,0,CC
6554,metadata,0,0,NNS
6555,on,0,0,IN
6556,the,0,0,DT
6557,server,0,0,NN
6558,to,0,0,TO
6559,the,0,0,DT
6560,server's,0,0,NN
6561,disk,0,0,NN
6562,or,0,0,CC
6563,stable,0,0,JJ
6564,storage,0,0,NN
6565,for,0,0,IN
6566,the,0,0,DT
6567,specified,0,0,VBN
6568,file,0,0,NN
6569,NULL.,0,0,NNP
6570,Like,0,0,IN
6571,fsync,0,0,NN
6572,it,0,0,PRP
6573,may,0,0,MD
6574,be,0,0,VB
6575,that,0,0,IN
6576,there,0,0,RB
6577,is,0,0,VBZ
6578,some,0,0,DT
6579,modified,0,0,VBN
6580,data,0,0,NNS
6581,or,0,0,CC
6582,no,0,0,DT
6583,modified,0,0,VBN
6584,data,0,0,NNS
6585,to,0,0,TO
6586,synchronize,0,0,VB
6587,NULL.,0,0,NNP
6588,The,0,0,DT
6589,data,0,0,NNS
6590,may,0,0,MD
6591,have,0,0,VB
6592,been,0,0,VBN
6593,synchronized,0,0,VBN
6594,by,0,0,IN
6595,the,0,0,DT
6596,server's,0,0,NN
6597,normal,0,0,JJ
6598,periodic,0,0,NN
6599,buffer,0,0,NN
6600,synchronization,0,0,NN
6601,activity,0,0,NN
6602,NULL.,0,0,NNP
6603,COMMIT,0,0,NN
6604,should,0,0,MD
6605,return,0,0,NN
6606,NFS4_OK,0,0,NN
6607,unless,0,0,IN
6608,there,0,0,RB
6609,has,0,0,VBZ
6610,been,0,0,VBN
6611,an,0,0,DT
6612,unexpected,0,0,JJ
6613,error,0,0,NN
6614,NULL.,0,0,NNP
6615,COMMIT,0,0,NN
6616,differs,0,0,NNS
6617,from,0,0,IN
6618,fsync,0,0,NN
6619,in,0,0,IN
6620,that,0,0,IN
6621,it,0,0,PRP
6622,is,0,0,VBZ
6623,possible,0,0,JJ
6624,for,0,0,IN
6625,the,0,0,DT
6626,client,0,0,NN
6627,to,0,0,TO
6628,flush,0,0,NN
6629,a,0,0,DT
6630,range,0,0,NN
6631,of,0,0,IN
6632,the,0,0,DT
6633,file,0,0,NN
6634,most,0,0,JJS
6635,likely,0,0,JJ
6636,triggered,0,0,VBN
6637,by,0,0,IN
6638,a,0,0,DT
6639,buffer-,0,0,NN
6640,reclamation,0,0,NN
6641,scheme,0,0,NN
6642,on,0,0,IN
6643,the,0,0,DT
6644,client,0,0,NN
6645,before,0,0,IN
6646,the,0,0,DT
6647,file,0,0,NN
6648,has,0,0,VBZ
6649,been,0,0,VBN
6650,completely,0,0,RB
6651,written,0,0,VBN
6652,NULL.,0,0,NNP
6653,The,0,0,DT
6654,server,0,0,NN
6655,implementation,0,0,NN
6656,of,0,0,IN
6657,COMMIT,0,0,NN
6658,is,0,0,VBZ
6659,reasonably,0,0,RB
6660,simple,0,0,NN
6661,NULL.,0,0,NNP
6662,If,0,0,IN
6663,the,0,0,DT
6664,server,0,0,NN
6665,receives,0,0,NNS
6666,a,0,0,DT
6667,full,0,0,JJ
6668,file,0,0,NN
6669,COMMIT,0,0,NN
6670,request,0,0,NN
6671,that,0,0,IN
6672,is,0,0,VBZ
6673,starting,0,0,VBG
6674,at,0,0,IN
6675,offset,Variable,0,NN
6676,0,Value,0,CD
6677,and,0,0,CC
6678,count,Variable,0,NN
6679,0,Value,0,CD
6680,it,0,0,PRP
6681,should,0,0,MD
6682,do,0,0,VB
6683,the,0,0,DT
6684,equivalent,0,0,NN
6685,of,0,0,IN
6686,fsync'ing,0,0,VBG
6687,the,0,0,DT
6688,file,0,0,NN
6689,NULL.,0,0,NNP
6690,Otherwise,0,0,RB
6691,it,0,0,PRP
6692,should,0,0,MD
6693,arrange,0,0,NN
6694,to,0,0,TO
6695,have,0,0,VB
6696,the,0,0,DT
6697,cached,0,0,NNS
6698,data,0,0,NNS
6699,in,0,0,IN
6700,the,0,0,DT
6701,range,0,0,NN
6702,specified,0,0,VBN
6703,by,0,0,IN
6704,offset,Variable,0,NN
6705,and,0,0,CC
6706,count,Variable,0,NN
6707,to,0,0,TO
6708,be,0,0,VB
6709,flushed,0,0,VBN
6710,to,0,0,TO
6711,stable,0,0,JJ
6712,storage,0,0,NN
6713,NULL.,0,0,NNP
6714,In,0,0,IN
6715,both,0,0,DT
6716,cases,0,0,NNS
6717,any,0,0,DT
6718,metadata,0,0,NNS
6719,associated,0,0,VBN
6720,with,0,0,IN
6721,the,0,0,DT
6722,file,0,0,NN
6723,must,0,0,MD
6724,be,0,0,VB
6725,flushed,0,0,VBN
6726,to,0,0,TO
6727,stable,0,0,JJ
6728,storage,0,0,NN
6729,before,0,0,IN
6730,returning,0,0,VBG
6731,NULL.,0,0,NNP
6732,It,0,0,PRP
6733,is,0,0,VBZ
6734,not,0,0,RB
6735,an,0,0,DT
6736,error,0,0,NN
6737,for,0,0,IN
6738,there,0,0,RB
6739,to,0,0,TO
6740,be,0,0,VB
6741,nothing,0,0,NN
6742,to,0,0,TO
6743,flush,0,0,NN
6744,on,0,0,IN
6745,the,0,0,DT
6746,server,0,0,NN
6747,NULL.,0,0,NNP
6748,This,0,0,DT
6749,means,0,0,NNS
6750,that,0,0,IN
6751,the,0,0,DT
6752,data,0,0,NNS
6753,and,0,0,CC
6754,metadata,0,0,NNS
6755,that,0,0,IN
6756,needed,0,0,VBN
6757,to,0,0,TO
6758,be,0,0,VB
6759,flushed,0,0,VBN
6760,have,0,0,VB
6761,already,0,0,RB
6762,been,0,0,VBN
6763,flushed,0,0,VBN
6764,or,0,0,CC
6765,lost,0,0,VBN
6766,during,0,0,IN
6767,the,0,0,DT
6768,last,0,0,JJ
6769,server,0,0,NN
6770,failure,0,0,NN
6771,NULL.,0,0,NNP
6772,The,0,0,DT
6773,client,0,0,NN
6774,implementation,0,0,NN
6775,of,0,0,IN
6776,COMMIT,0,0,NN
6777,is,0,0,VBZ
6778,a,0,0,DT
6779,little,0,0,JJ
6780,more,0,0,RBR
6781,complex,0,0,JJ
6782,NULL.,0,0,NNP
6783,There,0,0,EX
6784,are,0,0,VBP
6785,two,0,0,CD
6786,reasons,0,0,NNS
6787,for,0,0,IN
6788,wanting,0,0,VBG
6789,to,0,0,TO
6790,commit,0,0,NN
6791,a,0,0,DT
6792,client,0,0,NN
6793,buffer,0,0,NN
6794,to,0,0,TO
6795,stable,0,0,JJ
6796,storage,0,0,NN
6797,NULL.,0,0,NNP
6798,The,0,0,DT
6799,first,0,0,RB
6800,is,0,0,VBZ
6801,that,0,0,IN
6802,the,0,0,DT
6803,client,0,0,NN
6804,wants,0,0,VBZ
6805,to,0,0,TO
6806,reuse,0,0,NN
6807,a,0,0,DT
6808,buffer,0,0,NN
6809,NULL.,0,0,NNP
6810,In,0,0,IN
6811,this,0,0,DT
6812,case,0,0,NN
6813,the,0,0,DT
6814,offset,Variable,0,NN
6815,and,0,0,CC
6816,count,Variable,0,NN
6817,of,0,0,IN
6818,the,0,0,DT
6819,buffer,0,0,NN
6820,are,0,0,VBP
6821,sent,0,0,NN
6822,to,0,0,TO
6823,the,0,0,DT
6824,server,0,0,NN
6825,in,0,0,IN
6826,the,0,0,DT
6827,COMMIT,0,0,NN
6828,request,0,0,NN
6829,NULL.,0,0,NNP
6830,The,0,0,DT
6831,server,0,0,NN
6832,then,0,0,RB
6833,flushes,0,0,NNS
6834,any,0,0,DT
6835,cached,0,0,NNS
6836,data,0,0,NNS
6837,based,0,0,VBN
6838,on,0,0,IN
6839,the,0,0,DT
6840,offset,Variable,0,NN
6841,and,0,0,CC
6842,count,Variable,0,NN
6843,and,0,0,CC
6844,flushes,0,0,NNS
6845,any,0,0,DT
6846,metadata,0,0,NNS
6847,associated,0,0,VBN
6848,with,0,0,IN
6849,the,0,0,DT
6850,file,0,0,NN
6851,NULL.,0,0,NNP
6852,It,0,0,PRP
6853,then,0,0,RB
6854,returns,0,0,NNS
6855,the,0,0,DT
6856,status,Value,0,NN
6857,of,0,0,IN
6858,the,0,0,DT
6859,flush,0,0,NN
6860,and,0,0,CC
6861,the,0,0,DT
6862,write,0,0,NN
6863,verifier,Variable,0,NN
6864,NULL,Variable,0,NN
6865,The,0,0,DT
6866,other,0,0,JJ
6867,reason,0,0,NN
6868,for,0,0,IN
6869,the,0,0,DT
6870,client,0,0,NN
6871,to,0,0,TO
6872,generate,0,0,NN
6873,a,0,0,DT
6874,COMMIT,0,0,NN
6875,is,0,0,VBZ
6876,for,0,0,IN
6877,a,0,0,DT
6878,full,0,0,JJ
6879,file,0,0,NN
6880,flush,0,0,NN
6881,such,0,0,JJ
6882,as,0,0,IN
6883,may,0,0,MD
6884,be,0,0,VB
6885,done,0,0,VBN
6886,at,0,0,IN
6887,CLOSE,0,0,NN
6888,NULL.,0,0,NNP
6889,In,0,0,IN
6890,this,0,0,DT
6891,case,0,0,NN
6892,the,0,0,DT
6893,client,0,0,NN
6894,would,0,0,MD
6895,gather,0,0,NN
6896,all,0,0,DT
6897,of,0,0,IN
6898,the,0,0,DT
6899,buffers,0,0,NNS
6900,for,0,0,IN
6901,this,0,0,DT
6902,file,0,0,NN
6903,that,0,0,IN
6904,contain,0,0,NN
6905,uncommitted,0,0,JJ
6906,data,0,0,NNS
6907,do,0,0,VB
6908,the,0,0,DT
6909,COMMIT,0,0,NN
6910,operation,0,0,NN
6911,with,0,0,IN
6912,an,0,0,DT
6913,offset,Variable,0,NN
6914,of,0,0,IN
6915,0,Value,0,CD
6916,and,0,0,CC
6917,count,Variable,0,NN
6918,of,0,0,IN
6919,0,Value,0,CD
6920,and,0,0,CC
6921,then,0,0,RB
6922,free,0,0,JJ
6923,all,0,0,DT
6924,of,0,0,IN
6925,those,0,0,DT
6926,buffers,0,0,NNS
6927,NULL.,0,0,NNP
6928,Any,0,0,DT
6929,other,0,0,JJ
6930,dirty,0,0,NN
6931,buffers,0,0,NNS
6932,would,0,0,MD
6933,be,0,0,VB
6934,sent,0,0,NN
6935,to,0,0,TO
6936,the,0,0,DT
6937,server,0,0,NN
6938,in,0,0,IN
6939,the,0,0,DT
6940,normal,0,0,JJ
6941,fashion,0,0,NN
6942,NULL.,0,0,NNP
6943,After,0,0,IN
6944,a,0,0,DT
6945,buffer,0,0,NN
6946,is,0,0,VBZ
6947,written,0,0,VBN
6948,by,0,0,IN
6949,the,0,0,DT
6950,client,0,0,NN
6951,with,0,0,IN
6952,the,0,0,DT
6953,stable,0,0,JJ
6954,parameter,0,0,NN
6955,set,0,0,NN
6956,to,0,0,TO
6957,UNSTABLE4,0,0,NN
6958,the,0,0,DT
6959,buffer,0,0,NN
6960,must,0,0,MD
6961,be,0,0,VB
6962,considered,0,0,VBN
6963,modified,0,0,VBN
6964,by,0,0,IN
6965,the,0,0,DT
6966,client,0,0,NN
6967,until,0,0,IN
6968,the,0,0,DT
6969,buffer,0,0,NN
6970,has,0,0,VBZ
6971,been,0,0,VBN
6972,either,0,0,DT
6973,flushed,0,0,VBN
6974,via,0,0,IN
6975,a,0,0,DT
6976,COMMIT,0,0,NN
6977,operation,0,0,NN
6978,or,0,0,CC
6979,written,0,0,VBN
6980,via,0,0,IN
6981,a,0,0,DT
6982,WRITE,0,0,VB
6983,operation,0,0,NN
6984,with,0,0,IN
6985,the,0,0,DT
6986,stable,0,0,JJ
6987,parameter,0,0,NN
6988,set,0,0,NN
6989,to,0,0,TO
6990,FILE_SYNC4,0,0,NN
6991,or,0,0,CC
6992,DATA_SYNC4,0,0,NN
6993,NULL.,0,0,NNP
6994,This,0,0,DT
6995,is,0,0,VBZ
6996,done,0,0,VBN
6997,to,0,0,TO
6998,prevent,0,0,NN
6999,the,0,0,DT
7000,buffer,0,0,NN
7001,from,0,0,IN
7002,being,0,0,VBG
7003,freed,0,0,NN
7004,and,0,0,CC
7005,reused,0,0,VBN
7006,before,0,0,IN
7007,the,0,0,DT
7008,data,0,0,NNS
7009,can,0,0,MD
7010,be,0,0,VB
7011,flushed,0,0,VBN
7012,to,0,0,TO
7013,stable,0,0,JJ
7014,storage,0,0,NN
7015,on,0,0,IN
7016,the,0,0,DT
7017,server,0,0,NN
7018,NULL.,0,0,NNP
7019,When,0,0,WRB
7020,a,0,0,DT
7021,response,0,0,NN
7022,is,0,0,VBZ
7023,returned,0,0,VBN
7024,from,0,0,IN
7025,either,0,0,DT
7026,a,0,0,DT
7027,WRITE,0,0,VB
7028,or,0,0,CC
7029,a,0,0,DT
7030,COMMIT,0,0,NN
7031,operation,0,0,NN
7032,and,0,0,CC
7033,it,0,0,PRP
7034,contains,0,0,NNS
7035,a,0,0,DT
7036,write,0,0,NN
7037,verifier,0,0,NN
7038,that,0,0,IN
7039,is,0,0,VBZ
7040,different,0,0,JJ
7041,than,0,0,IN
7042,previously,0,0,RB
7043,returned,0,0,VBN
7044,by,0,0,IN
7045,the,0,0,DT
7046,server,0,0,NN
7047,the,0,0,DT
7048,client,0,0,NN
7049,will,0,0,MD
7050,need,0,0,NN
7051,to,0,0,TO
7052,retransmit,0,0,NN
7053,all,0,0,DT
7054,of,0,0,IN
7055,the,0,0,DT
7056,buffers,0,0,NNS
7057,containing,0,0,VBG
7058,uncommitted,0,0,JJ
7059,cached,0,0,NNS
7060,data,0,0,NNS
7061,to,0,0,TO
7062,the,0,0,DT
7063,server,0,0,NN
7064,NULL.,0,0,NNP
7065,How,0,0,WRB
7066,this,0,0,DT
7067,is,0,0,VBZ
7068,to,0,0,TO
7069,be,0,0,VB
7070,done,0,0,VBN
7071,is,0,0,VBZ
7072,up,0,0,RB
7073,to,0,0,TO
7074,the,0,0,DT
7075,implementer,0,0,NN
7076,NULL.,0,0,NNP
7077,If,0,0,IN
7078,there,0,0,RB
7079,is,0,0,VBZ
7080,only,0,0,RB
7081,one,0,0,CD
7082,buffer,0,0,NN
7083,of,0,0,IN
7084,interest,0,0,NN
7085,then,0,0,RB
7086,it,0,0,PRP
7087,should,0,0,MD
7088,probably,0,0,RB
7089,be,0,0,VB
7090,sent,0,0,NN
7091,back,0,0,RB
7092,over,0,0,IN
7093,in,0,0,IN
7094,a,0,0,DT
7095,WRITE,0,0,VB
7096,request,0,0,NN
7097,with,0,0,IN
7098,the,0,0,DT
7099,appropriate,0,0,NN
7100,stable,0,0,JJ
7101,parameter,0,0,NN
7102,NULL.,0,0,NNP
7103,If,0,0,IN
7104,there,0,0,RB
7105,is,0,0,VBZ
7106,more,0,0,RBR
7107,than,0,0,IN
7108,one,Value,0,CD
7109,buffer,Variable,0,NN
7110,it,0,0,PRP
7111,might,0,0,MD
7112,be,0,0,VB
7113,worthwhile,0,0,NN
7114,to,0,0,TO
7115,retransmit,0,0,NN
7116,all,0,0,DT
7117,of,0,0,IN
7118,the,0,0,DT
7119,buffers,0,0,NNS
7120,in,0,0,IN
7121,WRITE,0,0,VB
7122,requests,0,0,NNS
7123,with,0,0,IN
7124,the,0,0,DT
7125,stable,Variable,0,JJ
7126,parameter,Variable,0,NN
7127,set,0,0,NN
7128,to,0,0,TO
7129,UNSTABLE4,Value,0,NN
7130,and,0,0,CC
7131,then,0,0,RB
7132,retransmit,0,0,NN
7133,the,0,0,DT
7134,COMMIT,0,0,NN
7135,operation,0,0,NN
7136,to,0,0,TO
7137,flush,0,0,NN
7138,all,0,0,DT
7139,of,0,0,IN
7140,the,0,0,DT
7141,data,0,0,NNS
7142,on,0,0,IN
7143,the,0,0,DT
7144,server,0,0,NN
7145,to,0,0,TO
7146,stable,0,0,JJ
7147,storage,0,0,NN
7148,NULL.,0,0,NNP
7149,The,0,0,DT
7150,timing,0,0,NN
7151,of,0,0,IN
7152,these,0,0,DT
7153,retransmissions,0,0,NNS
7154,is,0,0,VBZ
7155,left,0,0,NN
7156,to,0,0,TO
7157,the,0,0,DT
7158,implementer,0,0,NN
7159,NULL.,0,0,NNP
7160,The,0,0,DT
7161,above,0,0,IN
7162,description,0,0,NN
7163,applies,0,0,NNS
7164,to,0,0,TO
7165,page-cache-based,0,0,JJ
7166,systems,0,0,NNS
7167,as,0,0,IN
7168,well,0,0,RB
7169,as,0,0,IN
7170,buffer-cache-based,0,0,JJ
7171,systems,0,0,NNS
7172,NULL.,0,0,NNP
7173,In,0,0,IN
7174,those,0,0,DT
7175,systems,0,0,NNS
7176,the,0,0,DT
7177,virtual,0,0,JJ
7178,memory,0,0,NN
7179,system,0,0,NN
7180,will,0,0,MD
7181,need,0,0,NN
7182,to,0,0,TO
7183,be,0,0,VB
7184,modified,0,0,VBN
7185,instead,0,0,RB
7186,of,0,0,IN
7187,the,0,0,DT
7188,buffer,0,0,NN
7189,cache,0,0,NN
7190,NULL.,0,0,NNP
7191,16.9.4.,0,0,CD
7192,The,0,0,DT
7193,LINK,0,0,NN
7194,operation,0,0,NN
7195,creates,0,0,NNS
7196,an,0,0,DT
7197,additional,0,0,JJ
7198,newname,Variable,0,NN
7199,for,0,0,IN
7200,the,0,0,DT
7201,file,0,0,NN
7202,represented,0,0,VBN
7203,by,0,0,IN
7204,the,0,0,DT
7205,saved,Variable,0,VBN
7206,filehandle,Variable,0,NN
7207,as,0,0,IN
7208,set,0,0,NN
7209,by,0,0,IN
7210,the,0,0,DT
7211,SAVEFH,0,0,NN
7212,operation,0,0,NN
7213,in,0,0,IN
7214,the,0,0,DT
7215,directory,Variable,0,NN
7216,represented,Variable,0,VBN
7217,by,Variable,0,IN
7218,the,Variable,0,DT
7219,current,Variable,0,JJ
7220,filehandl,Variable,0,NN
7221,NULL.,0,0,NNP
7222,The,0,0,DT
7223,existing,0,0,VBG
7224,file,0,0,NN
7225,and,0,0,CC
7226,the,0,0,DT
7227,target,0,0,NN
7228,directory,0,0,NN
7229,must,0,0,MD
7230,reside,0,0,NN
7231,within,0,0,IN
7232,the,0,0,DT
7233,same,0,0,JJ
7234,file,0,0,NN
7235,system,0,0,NN
7236,on,0,0,IN
7237,the,0,0,DT
7238,server,0,0,NN
7239,NULL.,0,0,NNP
7240,On,0,0,IN
7241,success,Value,0,NN
7242,the,0,0,DT
7243,current,Variable,0,JJ
7244,filehandle,Variable,0,NN
7245,will,0,0,MD
7246,continue,0,0,NN
7247,to,0,0,TO
7248,be,0,0,VB
7249,the,0,0,DT
7250,target,Variable,0,NN
7251,directory,Variable,0,NN
7252,NULL,Variable,0,NN
7253,If,0,0,IN
7254,an,0,0,DT
7255,object,Variable,0,NN
7256,exists,0,0,NNS
7257,in,0,0,IN
7258,the,0,0,DT
7259,target,0,0,NN
7260,directory,0,0,NN
7261,with,0,0,IN
7262,the,0,0,DT
7263,same,0,0,JJ
7264,name,0,0,NN
7265,as,0,0,IN
7266,newname,Variable,0,NN
7267,the,0,0,DT
7268,server,0,0,NN
7269,must,0,0,MD
7270,return,0,0,NN
7271,NFS4ERR_EXIST,Value,0,NN
7272,NULL,Variable,0,NN
7273,For,0,0,IN
7274,the,0,0,DT
7275,target,0,0,NN
7276,directory,0,0,NN
7277,the,0,0,DT
7278,server,0,0,NN
7279,returns,0,0,NNS
7280,change_info4,0,0,NN
7281,information,0,0,NN
7282,in,0,0,IN
7283,cinfo,Variable,0,NN
7284,NULL.,0,0,NNP
7285,With,0,0,IN
7286,the,0,0,DT
7287,atomic,0,0,JJ
7288,field,0,0,NN
7289,of,0,0,IN
7290,the,0,0,DT
7291,change_info4,0,0,NN
7292,struct,0,0,NN
7293,the,0,0,DT
7294,server,0,0,NN
7295,will,0,0,MD
7296,indicate,0,0,NN
7297,if,0,0,IN
7298,the,0,0,DT
7299,before,0,0,IN
7300,and,0,0,CC
7301,after,0,0,IN
7302,change,0,0,NN
7303,attributes,0,0,NNS
7304,were,0,0,VBD
7305,obtained,0,0,VBN
7306,atomically,0,0,RB
7307,with,0,0,IN
7308,respect,0,0,NN
7309,to,0,0,TO
7310,the,0,0,DT
7311,link,0,0,NN
7312,creation,0,0,NN
7313,If,0,0,IN
7314,newname,Variable,0,NN
7315,has,0,0,VBZ
7316,a,0,0,DT
7317,length,0,0,NN
7318,of,0,0,IN
7319,0,Value,0,CD
7320,zero,Value,0,NN
7321,,0,0,.
7322,or,0,0,CC
7323,if,0,0,IN
7324,newname,Variable,0,NN
7325,does,0,0,VBZ
7326,not,0,0,RB
7327,obey,0,0,NN
7328,the,0,0,DT
7329,UTF-8,Value,0,JJ
7330,definition,Value,0,NN
7331,the,0,0,DT
7332,error,0,0,NN
7333,NFS4ERR_INVAL,0,0,NN
7334,will,0,0,MD
7335,be,0,0,VB
7336,returned,0,0,VBN
7337,NULL,Variable,0,NN
7338,16.9.5.,0,0,CD
7339,Changes,0,0,NNS
7340,to,0,0,TO
7341,any,0,0,DT
7342,property,0,0,NN
7343,of,0,0,IN
7344,the,0,0,DT
7345,"""hard""",0,0,``
7346,linked,0,0,VBN
7347,files,0,0,NNS
7348,are,0,0,VBP
7349,reflected,0,0,VBN
7350,in,0,0,IN
7351,all,0,0,DT
7352,of,0,0,IN
7353,the,0,0,DT
7354,linked,0,0,VBN
7355,files,0,0,NNS
7356,NULL.,0,0,NNP
7357,When,0,0,WRB
7358,a,0,0,DT
7359,link,0,0,NN
7360,is,0,0,VBZ
7361,made,0,0,VBN
7362,to,0,0,TO
7363,a,0,0,DT
7364,file,0,0,NN
7365,the,0,0,DT
7366,attributes,0,0,NNS
7367,for,0,0,IN
7368,the,0,0,DT
7369,file,0,0,NN
7370,should,0,0,MD
7371,have,0,0,VB
7372,a,0,0,DT
7373,value,0,0,NN
7374,for,0,0,IN
7375,numlinks,0,0,NNS
7376,that,0,0,IN
7377,is,0,0,VBZ
7378,one,0,0,CD
7379,greater,0,0,JJR
7380,than,0,0,IN
7381,the,0,0,DT
7382,value,0,0,NN
7383,before,0,0,IN
7384,the,0,0,DT
7385,LINK,0,0,NN
7386,operation,0,0,NN
7387,The,0,0,DT
7388,statement,0,0,NN
7389,"""file",0,0,``
7390,and,0,0,CC
7391,the,0,0,DT
7392,target,0,0,NN
7393,directory,0,0,NN
7394,must,0,0,MD
7395,reside,0,0,NN
7396,within,0,0,IN
7397,the,0,0,DT
7398,same,0,0,JJ
7399,file,0,0,NN
7400,system,0,0,NN
7401,on,0,0,IN
7402,the,0,0,DT
7403,"server""",0,0,NN
7404,means,0,0,NNS
7405,that,0,0,IN
7406,the,0,0,DT
7407,fsid,0,0,NN
7408,fields,0,0,NNS
7409,in,0,0,IN
7410,the,0,0,DT
7411,attributes,0,0,NNS
7412,for,0,0,IN
7413,the,0,0,DT
7414,objects,0,0,NNS
7415,are,0,0,VBP
7416,the,0,0,DT
7417,same,0,0,JJ
7418,NULL.,0,0,NNP
7419,If,0,0,IN
7420,they,0,0,PRP
7421,reside,0,0,NN
7422,on,0,0,IN
7423,different,0,0,JJ
7424,file,0,0,NN
7425,systems,0,0,NNS
7426,the,0,0,DT
7427,error,0,0,NN
7428,NFS4ERR_XDEV,0,0,NN
7429,is,0,0,VBZ
7430,returned,0,0,VBN
7431,NULL.,0,0,NNP
7432,This,0,0,DT
7433,error,0,0,NN
7434,may,0,0,MD
7435,be,0,0,VB
7436,returned,0,0,VBN
7437,by,0,0,IN
7438,some,0,0,DT
7439,servers,0,0,NNS
7440,when,0,0,WRB
7441,there,0,0,RB
7442,is,0,0,VBZ
7443,an,0,0,DT
7444,internal,0,0,JJ
7445,partitioning,0,0,VBG
7446,of,0,0,IN
7447,a,0,0,DT
7448,file,0,0,NN
7449,system,0,0,NN
7450,that,0,0,IN
7451,the,0,0,DT
7452,LINK,0,0,NN
7453,operation,0,0,NN
7454,would,0,0,MD
